"game_id","line.x.team1","spread.team1","line.y.team1","first_downs.team1","total_yards.team1","passing.team1","yards_per_pass.team1","rushing.team1","rushing_attempts.team1","yards_per_rush.team1","turnovers.team1","fumbles_lost.team1","ints_thrown.team1","possession.team1","score.team1","third_downs.team1","third_down_att.team1","fourth_downs.team1","fourth_down_att.team1","penalties.team1","penalty_yards.team1","X3.team1","count.team1.x","season_1H_third_down_total.team1","season_1H_third_down_att_total.team1","season_1H_third_down_conv.team1","season_1H_fourth_down_total.team1","season_1H_yards_total.team1","season_1H_pass_yards_total.team1","season_1H_fourth_down_avg.team1","season_1H_yards_avg.team1","season_1H_pass_yards_avg.team1","season_1H_penalty_yards_total.team1","season_1H_penalty_yards_avg.team1","season_1H_turnovers_total.team1","season_1H_turnovers_avg.team1","first_downs.team2","total_yards.team2","passing.team2","yards_per_pass.team2","rushing.team2","rushing_attempts.team2","yards_per_rush.team2","turnovers.team2","fumbles_lost.team2","ints_thrown.team2","possession.team2","score.team2","third_downs.team2","third_down_att.team2","fourth_downs.team2","fourth_down_att.team2","penalties.team2","penalty_yards.team2","X3.team2","count.team2.x","season_1H_third_down_total.team2","season_1H_third_down_att_total.team2","season_1H_third_down_conv.team2","season_1H_fourth_down_total.team2","season_1H_yards_total.team2","season_1H_pass_yards_total.team2","season_1H_fourth_down_avg.team2","season_1H_yards_avg.team2","season_1H_pass_yards_avg.team2","season_1H_penalty_yards_total.team2","season_1H_penalty_yards_avg.team2","season_1H_turnovers_total.team2","season_1H_turnovers_avg.team2","game_date.x.x.team1","team.team1","third_downs_2H.team1","third_down_att_2H.team1","fourth_downs_2H.team1","fourth_down_att_2H.team1","penalties_2H.team1","penalty_yards_2H.team1","total_yards_2H.team1","pass_yards_2H.team1","turnovers_2H.team1","score.y.team1","count.team1.y","season_2H_third_down_total.team1","season_2H_third_down_att_total.team1","season_2H_third_down_conv.team1","season_2H_fourth_down_total.team1","season_2H_yards_total.team1","season_2H_pass_yards_total.team1","season_2H_fourth_down_avg.team1","season_2H_yards_avg.team1","season_2H_pass_yards_avg.team1","season_2H_penalty_yards_total.team1","season_2H_penalty_yards_avg.team1","season_2H_turnovers_total.team1","season_2H_turnovers_avg.team1","game_date.x.x.team2","team.team2","third_downs_2H.team2","third_down_att_2H.team2","fourth_downs_2H.team2","fourth_down_att_2H.team2","penalties_2H.team2","penalty_yards_2H.team2","total_yards_2H.team2","pass_yards_2H.team2","turnovers_2H.team2","score.y.team2","count.team2.y","season_2H_third_down_total.team2","season_2H_third_down_att_total.team2","season_2H_third_down_conv.team2","season_2H_fourth_down_total.team2","season_2H_yards_total.team2","season_2H_pass_yards_total.team2","season_2H_fourth_down_avg.team2","season_2H_yards_avg.team2","season_2H_pass_yards_avg.team2","season_2H_penalty_yards_total.team2","season_2H_penalty_yards_avg.team2","season_2H_turnovers_total.team2","season_2H_turnovers_avg.team2"
400603841,"54","+37","21.5",3,37,46,1.6,-9,11,-0.8,1,0,1,"14:44",0,0,10,1,3,1,5,"1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,175,80,3.8,95,21,4.5,1,0,1,"15:16",14,2,9,1,2,2,25,"2",2,6,10,0.6,0,214,133,0,214,133,19,19,3,3,"09/26/2015","ULM",3,10,0,1,9,85,55,37,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/26/2015","ALA",0,4,0,1,5,47,128,86,0,34,2,5,10,0.5,1,289,155,1,289,155,17,17,2,2
400603843,"58.5","+1.5","27",10,200,180,9,20,7,2.9,0,0,0,"10:06",14,3,4,0,0,3,25,"3",2,0,7,0,0,109,88,0,109,88,25,25,0,0,12,180,92,8.4,88,26,3.4,1,0,1,"19:54",0,2,6,0,0,3,25,"3",2,2,6,0.333333333333333,0,70,36,0,70,36,21,21,1,1,"09/26/2015","MSST",1,8,0,1,1,5,126,90,1,17,2,3,8,0.375,1,269,247,1,269,247,20,20,0,0,"09/26/2015","AUB",2,8,0,0,3,15,209,96,0,9,2,1,4,0.25,1,190,64,1,190,64,5,5,1,1
400603844,"51","-1","25.5",9,254,106,8.2,148,23,6.4,0,0,0,"15:07",17,1,7,1,1,0,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,202,115,5.8,87,17,5.1,1,0,1,"14:53",7,1,7,1,1,1,6,"1",2,2,7,0.285714285714286,2,165,94,2,165,94,25,25,0,0,"09/26/2015","TENN",6,9,0,0,4,25,165,59,1,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/26/2015","FLA",2,8,4,4,3,19,190,168,0,28,2,0,4,0,0,80,31,0,80,31,36,36,1,1
400603847,"53.5","+27","26",7,111,77,3.8,34,20,1.7,0,0,0,"16:08",3,5,12,0,0,5,34,"5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,278,226,7.5,52,18,2.9,1,0,1,"13:51",13,2,9,1,1,4,45,"4",2,2,7,0.285714285714286,1,95,36,1,95,36,40,40,0,0,"09/26/2015","VAN",5,10,0,2,3,9,211,117,0,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/26/2015","MISS",1,4,0,0,7,74,194,95,1,27,2,2,7,0.285714285714286,0,338,305,0,338,305,17,17,0,0
400603850,"52.5","+9","25.5",5,95,36,2.6,59,14,4.2,0,0,0,"10:28",17,2,7,1,1,4,40,"4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,214,133,5.5,81,22,3.7,3,2,1,"19:32",10,6,10,0,1,2,19,"2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","MISS",2,7,0,1,4,17,338,305,0,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","ALA",5,10,1,3,2,17,289,155,2,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400603851,"70","+10.5","34.5",6,142,60,6,82,9,9.1,1,0,1,"6:11",14,3,4,0,0,1,5,"1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,106,51,8.5,55,13,4.2,1,0,1,"9:44",7,2,4,0,0,1,9,"1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","TTU",4,6,0,0,3,26,344,255,1,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","ARK",5,7,0,0,4,34,318,145,1,24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400603852,"54","+14.5","27.5",11,150,66,4.7,84,19,4.4,0,0,0,"16:02",13,4,7,0,0,0,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,323,190,12.7,133,19,7,0,0,0,"13:58",24,1,2,0,0,3,24,"3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","SC",0,7,1,2,4,40,108,18,1,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","UGA",0,2,0,0,4,50,253,140,1,52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400603853,"52.5","-3.5","24",10,165,94,7.2,71,21,3.4,0,0,0,"17:27",14,2,7,2,2,5,25,"5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,110,43,4.3,67,18,3.7,1,0,1,"12:33",3,3,6,0,0,2,25,"2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","FLA",0,4,0,0,5,36,80,31,1,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","UK",3,12,2,3,3,12,131,83,1,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400603854,"49.5","+7","22.5",6,70,36,2.8,34,14,2.4,1,0,1,"11:19",0,2,6,0,0,3,21,"3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,307,40,4,267,27,9.9,0,0,0,"18:41",24,5,7,0,0,1,8,"1",2,2,6,0.333333333333333,0,177,56,0,177,56,50,50,0,0,"09/19/2015","AUB",1,4,1,1,1,5,190,64,1,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","LSU",1,4,0,0,4,35,178,34,0,45,2,2,7,0.285714285714286,0,160,15,0,160,15,45,45,0,0
400603858,"65","+32.5","31",7,161,70,5,91,20,4.6,0,0,0,"15:46",10,0,7,1,1,2,14,"2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,307,203,8.8,104,19,5.5,1,1,0,"14:14",24,1,5,0,0,3,13,"3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","NEV",4,9,0,0,1,15,198,136,1,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","TAMU",3,7,0,0,2,22,228,99,1,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400603865,"53","-4","24",8,177,56,6.2,121,22,5.5,0,0,0,"16:30",14,2,6,0,0,4,50,"4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,109,88,4,21,14,1.5,0,0,0,"13:30",3,0,7,0,0,3,25,"3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/12/2015","LSU",2,7,0,0,5,45,160,15,0,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/12/2015","MSST",3,8,1,1,2,20,269,247,0,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400603877,"56","+21.5","27",10,218,108,6,110,19,5.8,3,2,1,"18:32",7,3,7,1,3,2,15,"2",3,5,15,0.333333333333333,1,296,170,0.5,148,85,60,30,0,0,6,170,103,12.9,67,22,3,0,0,0,"11:28",21,4,7,0,0,0,0,"0",3,4,12,0.333333333333333,0,250,128,0,125,64,46,23,2,1,"10/03/2015","SJSU",3,5,0,0,0,0,188,116,1,21,3,1,11,0.0909090909090909,0,247,119,0,123.5,59.5,11,5.5,4,2,"10/03/2015","AUB",2,4,1,1,1,15,172,5,0,35,3,3,12,0.25,1,399,160,0.5,199.5,80,20,10,1,0.5
400603878,"50","-7.5","24.5",9,151,129,7.2,22,17,1.3,1,1,0,"13:04",0,1,6,0,0,1,5,"1",3,4,16,0.25,2,373,262,1,186.5,131,85,42.5,1,0.5,14,296,229,10.4,67,18,3.7,0,0,0,"16:56",25,5,8,0,0,3,16,"3",3,3,14,0.214285714285714,3,367,209,1.5,183.5,104.5,31,15.5,1,0.5,"10/03/2015","MISS",4,8,1,2,4,25,177,130,3,10,3,3,11,0.272727272727273,0,532,400,0,266,200,91,45.5,1,0.5,"10/03/2015","FLA",3,8,0,0,3,35,59,42,0,38,3,2,12,0.166666666666667,4,270,199,2,135,99.5,55,27.5,1,0.5
400603879,"51","0","24.5",7,246,158,19.8,88,19,4.6,1,1,0,"14:26",24,1,6,0,0,6,34,"6",3,8,19,0.421052631578947,1,389,213,0.5,194.5,106.5,44,22,4,2,6,142,70,3.7,72,21,3.4,0,0,0,"15:33",3,2,11,0,0,3,28,"3",2,1,2,0.5,0,323,190,0,323,190,24,24,0,0,"10/03/2015","ALA",0,6,0,2,1,5,133,32,1,38,3,5,14,0.357142857142857,1,417,241,0.5,208.5,120.5,64,32,2,1,"10/03/2015","UGA",1,6,0,0,5,54,157,36,4,10,2,0,2,0,0,253,140,0,253,140,50,50,1,1
400603881,"64","+44","30",7,96,47,3.4,49,19,2.6,1,0,1,"17:47",14,4,6,0,0,5,55,"5",3,4,13,0.307692307692308,1,442,209,0.5,221,104.5,55,27.5,1,0.5,14,202,80,5.7,122,19,6.4,1,0,1,"12:13",20,1,4,0,0,3,32,"3",3,7,13,0.538461538461538,0,484,96,0,242,48,58,29,0,0,"10/03/2015","EMU",1,5,0,0,2,15,159,114,2,22,3,5,13,0.384615384615385,1,350,267,0.5,175,133.5,67,33.5,3,1.5,"10/03/2015","LSU",0,2,0,0,4,19,277,0,0,44,3,3,11,0.272727272727273,0,338,49,0,169,24.5,80,40,0,0
400603882,"49","+2.5","23.5",8,173,114,6,59,18,3.3,2,1,1,"16:20",3,3,9,1,1,3,10,"3",2,5,12,0.416666666666667,0,111,77,0,111,77,34,34,0,0,10,178,171,6.1,7,11,0.6,1,1,0,"13:17",6,3,9,0,1,3,15,"3",2,2,6,0.333333333333333,0,459,317,0,459,317,36,36,2,2,"10/03/2015","VAN",4,8,0,0,3,30,241,63,1,17,2,5,10,0.5,0,211,117,0,211,117,9,9,0,0,"10/03/2015","MTSU",5,10,0,1,2,15,142,115,1,13,2,5,8,0.625,0,236,62,0,236,62,0,0,0,0
400603884,"53","+6","28",12,258,124,7.8,134,17,7.9,0,0,0,"13:21",17,1,5,0,0,3,20,"3",3,5,10,0.5,0,334,187,0,167,93.5,59,29.5,2,1,14,275,146,6.6,129,24,5.4,1,1,0,"16:39",17,5,10,1,1,4,39,"4",2,1,7,0.142857142857143,1,254,106,1,254,106,0,0,0,0,"10/03/2015","ARK",5,10,1,2,0,0,236,95,0,24,2,5,7,0.714285714285714,0,318,145,0,318,145,34,34,1,1,"10/03/2015","TENN",2,6,0,1,0,0,90,86,0,20,2,6,9,0.666666666666667,0,165,59,0,165,59,25,25,1,1
400603885,"63","+4","31.5",9,178,61,4.1,117,17,6.9,0,0,0,"11:41",10,2,6,0,1,0,0,"0",3,3,11,0.272727272727273,0,309,268,0,154.5,134,50,25,0,0,14,330,226,9,104,22,4.7,0,0,0,"18:19",24,6,10,1,1,5,53,"5",3,1,8,0.125,0,514,401,0,257,200.5,36,18,1,0.5,"10/03/2015","MSST",3,8,0,1,3,30,228,149,2,17,3,4,16,0.25,1,395,337,0.5,197.5,168.5,25,12.5,1,0.5,"10/03/2015","TAMU",4,10,0,1,0,0,186,96,0,30,2,3,7,0.428571428571429,0,228,99,0,228,99,22,22,1,1
400603886,"48.5","+15.5","24",13,177,75,4.7,102,25,4.1,0,0,0,"15:47",7,5,9,0,0,5,25,"5",4,10,28,0.357142857142857,4,785,439,1.33333333333333,261.666666666667,146.333333333333,44,14.6666666666667,3,1,10,133,93,5.5,40,17,2.4,1,0,1,"14:13",7,2,6,0,0,3,29,"3",6,15,39,0.384615384615385,1,1088,562,0.2,217.6,112.4,164,32.8,7,1.4,"10/24/2015","TENN",2,4,0,0,1,5,126,96,1,14,4,12,22,0.545454545454545,0,518,270,0,172.666666666667,90,35,11.6666666666667,1,0.333333333333333,"10/24/2015","ALA",3,6,0,0,4,35,231,154,0,19,6,10,38,0.263157894736842,2,889,482,0.4,177.8,96.4,99,19.8,4,0.8
400603888,"63.5","+16.5","28.5",11,181,128,4.1,53,12,4.4,0,0,0,"13:53",7,2,8,0,1,3,31,"3",6,20,37,0.540540540540541,3,2120,1760,0.6,424,352,150,30,3,0.6,9,218,136,13.6,82,23,3.6,0,0,0,"16:07",14,2,6,0,0,5,40,"5",5,13,23,0.565217391304348,0,990,365,0,247.5,91.25,95,23.75,2,0.5,"10/24/2015","WKU",3,7,1,3,4,31,247,197,2,20,6,17,29,0.586206896551724,0,797,440,0,159.4,88,75,15,2,0.4,"10/24/2015","LSU",4,6,0,0,2,25,279,150,0,48,5,5,21,0.238095238095238,1,734,62,0.25,183.5,15.5,114,28.5,0,0
400603889,"59.5","+13","28.5",15,228,152,4.9,76,17,4.5,1,0,1,"16:59",13,5,11,0,0,1,5,"1",2,3,6,0.5,0,110,43,0,110,43,25,25,1,1,17,336,243,11.6,93,19,4.9,1,0,1,"13:04",28,2,5,1,2,1,10,"1",5,7,24,0.291666666666667,1,737,495,0.25,184.25,123.75,50,12.5,0,0,"10/24/2015","UK",3,5,0,0,2,25,195,108,2,16,2,3,12,0.25,2,131,83,2,131,83,12,12,1,1,"10/24/2015","MSST",3,6,0,0,5,52,250,139,0,42,5,7,27,0.259259259259259,1,709,531,0.25,177.25,132.75,83,20.75,3,0.75
400603890,"66.5","+5.5","30.5",3,62,35,3.9,27,12,2.3,0,0,0,"8:43",0,2,6,0,0,7,72,"7",5,12,29,0.413793103448276,1,1027,783,0.25,256.75,195.75,94,23.5,3,0.75,9,102,55,6.9,47,8,5.9,0,0,0,"6:23",7,3,4,0,0,3,23,"3",6,10,33,0.303030303030303,2,1159,949,0.4,231.8,189.8,180,36,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/24/2015","MISS",5,15,0,0,7,85,369,186,4,23,6,11,29,0.379310344827586,1,1219,812,0.2,243.8,162.4,139,27.8,6,1.2
400603893,"44","+7","23",7,144,115,8.8,29,17,1.7,0,0,0,"15:24",14,2,7,1,1,2,20,"2",4,8,22,0.363636363636364,3,663,438,1,221,146,47,15.6666666666667,1,0.333333333333333,13,304,189,15.8,115,19,6.1,1,1,0,"14:36",28,5,6,0,0,1,5,"1",4,8,17,0.470588235294118,0,686,176,0,228.666666666667,58.6666666666667,90,30,1,0.333333333333333,"10/17/2015","FLA",4,9,1,3,4,25,182,156,0,28,4,5,20,0.25,4,329,241,1.33333333333333,109.666666666667,80.3333333333333,90,30,1,0.333333333333333,"10/17/2015","LSU",2,8,1,1,2,15,119,13,0,35,4,3,13,0.230769230769231,0,615,49,0,205,16.3333333333333,99,33,0,0
400603894,"73","-10.5","36.5",15,270,248,10.3,22,18,1.2,1,0,1,"14:06",14,2,7,0,2,8,90,"8",5,8,26,0.307692307692308,2,889,701,0.5,222.25,175.25,90,22.5,4,1,16,248,191,6.8,57,18,3.2,1,0,1,"15:53",24,4,7,0,0,6,50,"6",3,8,17,0.470588235294118,0,439,338,0,219.5,169,101,50.5,0,0,"10/17/2015","MISS",2,6,0,0,0,0,210,192,1,24,5,9,23,0.391304347826087,1,1009,620,0.25,252.25,155,139,34.75,5,1.25,"10/17/2015","MEM",8,13,0,0,4,30,243,193,0,37,3,9,21,0.428571428571429,3,527,353,1.5,263.5,176.5,22,11,0,0
400603896,"45.5","+2","22",14,182,106,4.1,76,20,3.8,1,1,0,"18:19",7,4,9,0,0,2,16,"2",3,8,21,0.380952380952381,1,284,191,0.5,142,95.5,44,22,2,1,10,204,144,7.6,60,16,3.8,0,0,0,"11:41",6,1,6,0,0,3,14,"3",2,4,7,0.571428571428571,0,150,66,0,150,66,0,0,0,0,"10/17/2015","VAN",2,6,0,1,4,37,150,71,4,10,3,9,18,0.5,0,452,180,0,226,90,39,19.5,1,0.5,"10/17/2015","SC",1,7,0,0,3,25,220,128,2,19,2,0,7,0,1,108,18,1,108,18,40,40,1,1
400603897,"55","-6","27",11,249,65,5,184,22,8.4,0,0,0,"15:56",28,1,6,0,0,7,60,"7",5,14,33,0.424242424242424,1,839,497,0.25,209.75,124.25,104,26,7,1.75,11,183,156,5.8,27,15,1.8,2,0,2,"13:59",13,5,11,0,0,1,5,"1",4,7,18,0.388888888888889,1,844,627,0.333333333333333,281.333333333333,209,89,29.6666666666667,1,0.333333333333333,"10/17/2015","ALA",3,10,1,1,0,0,147,73,1,41,5,7,28,0.25,1,742,409,0.25,185.5,102.25,99,24.75,3,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400603899,"48","+15.5","23",6,77,53,3.5,24,11,2.2,0,0,0,"12:54",7,2,7,0,0,3,19,"3",4,6,15,0.4,0,592,311,0,197.333333333333,103.666666666667,79,26.3333333333333,2,0.666666666666667,13,204,126,6,78,21,3.7,2,0,2,"17:06",3,5,8,0,0,3,26,"3",4,9,25,0.36,1,635,371,0.333333333333333,211.666666666667,123.666666666667,78,26,5,1.66666666666667,"10/10/2015","ARK",3,9,0,1,4,25,143,123,1,14,3,10,17,0.588235294117647,1,554,240,0.5,277,120,34,17,1,0.5,"10/10/2015","ALA",2,8,0,0,3,30,192,136,0,27,4,5,20,0.25,1,550,273,0.333333333333333,183.333333333333,91,69,23,3,1
400603900,"58.5","+31.5","22.5",5,31,51,2.7,-20,21,-1,1,1,0,"18:00",0,3,10,0,0,2,15,"2",3,6,14,0.428571428571429,0,245,97,0,122.5,48.5,65,32.5,2,1,9,250,166,13.8,84,22,3.8,0,0,0,"12:00",38,2,7,1,1,0,0,"0",4,5,17,0.294117647058824,0,487,329,0,162.333333333333,109.666666666667,50,16.6666666666667,0,0,"10/10/2015","TROY",3,9,2,3,1,5,223,91,1,17,3,7,17,0.411764705882353,1,275,223,0.5,137.5,111.5,60,30,2,1,"10/10/2015","MSST",0,3,0,1,3,28,86,45,0,45,4,7,24,0.291666666666667,1,623,486,0.333333333333333,207.666666666667,162,55,18.3333333333333,3,1
400603902,"71.5","+45","31",9,129,69,3.1,60,20,3,1,0,1,"20:04",3,5,10,0,0,1,15,"1",4,8,20,0.4,0,805,413,0,268.333333333333,137.666666666667,95,31.6666666666667,2,0.666666666666667,17,365,310,12.4,55,12,4.6,2,1,1,"9:46",31,3,4,0,0,0,0,"0",4,5,22,0.227272727272727,2,524,391,0.666666666666667,174.666666666667,130.333333333333,90,30,2,0.666666666666667,"10/10/2015","NMSU",2,8,0,0,2,20,110,72,1,3,3,4,17,0.235294117647059,1,362,278,0.5,181,139,59,29.5,2,1,"10/10/2015","MISS",2,4,0,1,3,23,300,90,1,52,4,7,19,0.368421052631579,1,709,530,0.333333333333333,236.333333333333,176.666666666667,116,38.6666666666667,4,1.33333333333333
400603904,"60","-3","30.5",7,236,99,9,137,17,8.1,1,1,0,"13:23",24,1,6,0,0,3,30,"3",3,3,13,0.230769230769231,0,465,260,0,232.5,130,52,26,0,0,14,256,187,6.4,69,22,3.1,2,1,1,"16:37",17,4,11,2,2,1,5,"1",3,6,17,0.352941176470588,2,529,252,1,264.5,126,39,19.5,1,0.5,"10/10/2015","UGA",3,8,1,1,4,21,208,180,0,31,3,1,8,0.125,0,410,176,0,205,88,104,52,5,2.5,"10/10/2015","TENN",4,7,0,0,2,10,263,125,0,38,3,8,15,0.533333333333333,0,255,145,0,127.5,72.5,25,12.5,1,0.5
400756919,"54","-6","24",10,187,91,6.1,96,19,5.1,1,0,1,"14:04",7,3,7,0,0,4,30,"4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,117,102,6.4,15,17,0.9,0,0,0,"15:56",3,0,8,1,1,1,5,"1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/17/2015","CLEM",2,7,0,0,2,23,214,108,1,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/17/2015","LOU",2,6,0,1,1,10,155,151,2,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400756920,"48","-8.5","21.5",9,159,81,5.4,78,16,4.9,0,0,0,"17:06",7,3,7,0,0,4,26,"4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,92,12,1.7,80,19,4.2,1,0,1,"12:54",0,2,7,0,0,3,20,"3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/18/2015","FSU",1,6,0,1,0,0,58,38,0,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/18/2015","BC",3,8,0,1,3,39,103,44,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400756921,"49","+3.5","23.5",4,57,38,2.2,19,20,0.9,1,0,1,"13:33",3,1,10,1,1,2,10,"2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,175,86,4.3,89,19,4.7,2,1,1,"16:27",7,2,9,0,0,2,25,"2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","NW",5,10,0,0,0,0,214,32,1,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","DUKE",1,8,1,2,2,14,152,64,1,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400756922,"56.5","-1.5","27.5",7,117,0,0,117,24,4.9,0,0,0,"13:42",7,0,7,1,1,1,5,"1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,245,159,8,86,19,4.5,2,1,1,"16:18",13,3,7,0,0,6,35,"6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","GT",3,8,1,2,3,25,220,121,1,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","ND",1,4,0,0,2,20,212,83,0,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400756924,"64","+7","30.5",10,221,88,4.9,133,20,6.7,1,0,1,"16:26",7,3,7,0,1,4,25,"4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,248,78,6,170,23,7.4,1,0,1,"13:34",20,2,6,0,0,1,15,"1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","ILL",6,13,2,2,4,50,178,84,0,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","UNC",2,4,0,0,5,36,223,139,0,48,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400756925,"57.5","-17.5","26.5",15,258,146,7.7,112,25,4.5,0,0,0,"22:07",21,6,10,1,1,1,15,"1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,81,78,7.1,3,8,0.4,0,0,0,"7:53",7,0,5,0,0,0,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","NCST",3,6,0,0,1,11,177,33,0,38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","ODU",3,7,0,0,0,0,67,73,0,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400756926,"48","+4.5","24",6,124,88,7.3,36,16,2.2,2,0,2,"11:27",7,1,6,0,1,2,30,"2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,198,174,6.4,24,13,1.8,1,0,1,"18:33",17,4,9,0,0,4,40,"4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","PITT",3,7,2,2,1,5,158,139,0,24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","IOWA",3,6,0,0,1,10,165,84,0,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400756929,"49","-5.5","24",12,330,200,10,130,22,5.9,1,1,0,"17:07",24,4,7,0,0,7,62,"7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,127,72,4.8,55,20,2.8,1,1,0,"12:53",17,2,8,0,0,4,40,"4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","VT",3,9,0,1,4,25,141,33,0,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","PUR",0,7,1,4,6,39,138,49,2,24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
